type,properties/OD_Pair,properties/OrgLat,properties/OrgLon,properties/DestLat,properties/DestLon,properties/Count,properties/Origin,properties/Dest,properties/OrgMun,properties/DestMun,geometry/type,geometry/coordinates/0/0,geometry/coordinates/0/1,geometry/coordinates/1/0,geometry/coordinates/1/1
Feature,47692-47001,9.240824,-74.351396,11.225703,-74.188397,125,47692,47001,SAN SEBASTIÁN DE BUENAVISTA,SANTA MARTA,LineString,-74.3513955587,9.24082440458,-74.1883970494999,11.2257031418
Feature,54344-8001,8.321629,-73.145908,10.979459,-74.816835,125,54344,8001,HACARÍ,BARRANQUILLA,LineString,-73.1459084076,8.32162940597,-74.8168347868,10.9794593386
Feature,5736-8001,7.07992,-74.6993,10.979459,-74.816835,125,5736,8001,SEGOVIA,BARRANQUILLA,LineString,-74.6993000374999,7.07992032695,-74.8168347868,10.9794593386
Feature,5664-8001,6.461318,-75.560631,10.979459,-74.816835,125,5664,8001,SAN PEDRO DE LOS MILAGROS,BARRANQUILLA,LineString,-75.5606311206999,6.461318284,-74.8168347868,10.9794593386
Feature,54250-8758,8.577231,-73.094671,10.90618,-74.793567,125,54250,8758,EL TARRA,SOLEDAD,LineString,-73.0946708066,8.57723102745,-74.7935670006999,10.9061797919
Feature,47605-8560,10.701847,-74.716545,10.641918,-74.749396,125,47605,8560,REMOLINO,PONEDERA,LineString,-74.7165449360999,10.7018473845,-74.7493964436999,10.6419178268
Feature,47001-47268,11.225703,-74.188397,10.611137,-74.268751,125,47001,47268,SANTA MARTA,EL RETÉN,LineString,-74.1883970494999,11.2257031418,-74.2687506633999,10.6111371734
Feature,20770-20001,8.004398,-73.512983,10.461893,-73.258517,125,20770,20001,SAN MARTÍN,VALLEDUPAR,LineString,-73.5129832755,8.00439772048,-73.2585170443999,10.4618933985
Feature,20178-13001,9.361379,-73.600913,10.398816,-75.501229,125,20178,13001,CHIRIGUANÁ,CARTAGENA DE INDIAS,LineString,-73.6009132149,9.36137942007,-75.5012292161,10.3988164843999
Feature,70508-13836,9.525986,-75.228808,10.33579,-75.415547,125,70508,13836,OVEJAS,TURBACO,LineString,-75.2288076868999,9.52598596404999,-75.415546909,10.3357902885
Feature,47001-47555,11.225703,-74.188397,9.793403,-74.783645,125,47001,47555,SANTA MARTA,PLATO,LineString,-74.1883970494999,11.2257031418,-74.7836448308,9.79340260606
Feature,20400-70001,9.562867,-73.335552,9.300455,-75.395996,125,20400,70001,LA JAGUA DE IBIRICO,SINCELEJO,LineString,-73.3355518106999,9.5628670562,-75.3959960643999,9.30045521524
Feature,23675-70001,9.353878,-75.954044,9.300455,-75.395996,125,23675,70001,SAN BERNARDO DEL VIENTO,SINCELEJO,LineString,-75.9540444903999,9.35387799347,-75.3959960643999,9.30045521524
Feature,70717-13430,9.396084,-75.063756,9.241367,-74.755668,125,70717,13430,SAN PEDRO,MAGANGUÉ,LineString,-75.0637558144999,9.39608379499,-74.7556678557999,9.24136746688
Feature,13244-23670,9.718034,-75.121139,9.14522,-75.508698,125,13244,23670,EL CARMEN DE BOLÍVAR,SAN ANDRÉS DE SOTAVENTO,LineString,-75.1211388326999,9.71803422097,-75.5086979719999,9.14522007956
Feature,5790-23660,7.581611,-75.399711,8.943648,-75.44522,125,5790,23660,TARAZÁ,SAHAGÚN,LineString,-75.3997109965,7.58161135294,-75.4452198328,8.94364754969
Feature,54800-54810,8.437234,-73.286985,8.639718,-72.735919,125,54800,54810,TEORAMA,TIBÚ,LineString,-73.2869854333,8.43723373421999,-72.7359193716,8.63971770040999
Feature,70429-70265,8.541837,-74.628344,8.469048,-74.536415,125,70429,70265,MAJAGUAL,GUARANDA,LineString,-74.6283436448999,8.54183695037,-74.5364152941999,8.46904787507999
Feature,5665-5490,8.278064,-76.382562,8.426025,-76.787621,125,5665,5490,SAN PEDRO DE URABÁ,NECOCLÍ,LineString,-76.3825621281999,8.27806430725999,-76.7876212535,8.42602528083999
Feature,5480-23855,7.243963,-76.436705,8.257266,-76.149909,125,5480,23855,MUTATÁ,VALENCIA,LineString,-76.4367046954999,7.24396317282,-76.1499090095,8.25726617383
Feature,23068-23350,8.311132,-75.147012,8.044359,-75.333815,125,23068,23350,AYAPEL,LA APARTADA Y LA FRONTERA,LineString,-75.1470116379999,8.31113196143999,-75.3338152965,8.04435931339999
Feature,5790-5172,7.581611,-75.399711,7.666156,-76.681565,125,5790,5172,TARAZÁ,CHIGORODÓ,LineString,-75.3997109965,7.58161135294,-76.6815647245,7.6661564496
Feature,5790-5895,7.581611,-75.399711,7.48815,-74.867962,125,5790,5895,TARAZÁ,ZARAGOZA,LineString,-75.3997109965,7.58161135294,-74.8679617402,7.48814967207
Feature,20710-68406,7.761547,-73.394057,7.113207,-73.219931,125,20710,68406,SAN ALBERTO,LEBRIJA,LineString,-73.3940573179999,7.76154731908,-73.2199314990999,7.1132068949
Feature,13688-68547,7.963479,-74.050599,6.995475,-73.054308,125,13688,68547,SANTA ROSA DEL SUR,PIEDECUESTA,LineString,-74.0505988631999,7.96347880175,-73.0543082605999,6.99547484166
Feature,81065-5001,7.029314,-71.42764,6.248941,-75.577056,125,81065,5001,ARAUQUITA,MEDELLÍN,LineString,-71.4276395907999,7.02931365342,-75.5770556256999,6.24894080931
Feature,73555-5001,3.197021,-75.643784,6.248941,-75.577056,125,73555,5001,PLANADAS,MEDELLÍN,LineString,-75.6437838795,3.19702137708,-75.5770556256999,6.24894080931
Feature,5284-5360,6.775585,-76.131223,6.169702,-75.613401,125,5284,5360,FRONTINO,ITAGÜÍ,LineString,-76.1312233967999,6.77558501444,-75.6134013955,6.16970164493
Feature,5030-5129,6.035834,-75.701762,6.091578,-75.634494,125,5030,5129,AMAGÁ,CALDAS,LineString,-75.7017624652,6.03583351341,-75.6344938042,6.0915778465
Feature,17541-17873,5.384608,-75.159238,5.044992,-75.513883,125,17541,17873,PENSILVANIA,VILLAMARÍA,LineString,-75.15923798,5.38460814527,-75.5138833814999,5.04499163978
Feature,17446-11001,5.284286,-75.259835,4.650528,-74.105972,125,17446,11001,MARULANDA,"BOGOTÁ, D.C.",LineString,-75.2598353528999,5.28428604641,-74.105971599,4.65052840264
Feature,76306-11001,3.724617,-76.26832,4.650528,-74.105972,125,76306,11001,GINEBRA,"BOGOTÁ, D.C.",LineString,-76.2683200128,3.72461716081,-74.105971599,4.65052840264
Feature,50577-25754,3.269408,-73.373179,4.576529,-74.215511,125,50577,25754,PUERTO LLERAS,SOACHA,LineString,-73.3731786639999,3.26940842061,-74.2155110973999,4.57652885514
Feature,73624-63001,4.239483,-75.240683,4.538105,-75.680004,125,73624,63001,ROVIRA,ARMENIA,LineString,-75.2406831252999,4.23948330635,-75.6800036165,4.53810471888
Feature,41020-63001,2.522556,-75.315695,4.538105,-75.680004,125,41020,63001,ALGECIRAS,ARMENIA,LineString,-75.3156946518,2.52255590505,-75.6800036165,4.53810471888
Feature,17042-63401,5.238074,-75.783997,4.452992,-75.786696,125,17042,63401,ANSERMA,LA TEBAIDA,LineString,-75.7839965823,5.23807382957,-75.78669575280001,4.45299239983
Feature,50325-50573,2.892,-72.133249,4.092854,-72.95586,125,50325,50573,MAPIRIPÁN,PUERTO LÓPEZ,LineString,-72.1332494943,2.89200026022,-72.9558599990999,4.09285369741
Feature,50400-50689,3.526078,-74.024724,3.701611,-73.695972,125,50400,50689,LEJANÍAS,SAN MARTÍN,LineString,-74.0247236676,3.52607840313,-73.6959721847999,3.70161052647
Feature,19364-76001,2.7777,-76.324462,3.417587,-76.522332,125,19364,76001,JAMBALÓ,SANTIAGO DE CALI,LineString,-76.3244622765,2.77770021848,-76.5223324663,3.417586541
Feature,41206-41615,3.376525,-74.802895,2.777897,-75.254859,125,41206,41615,COLOMBIA,RIVERA,LineString,-74.8028951614,3.37652482137,-75.2548587702,2.77789683296
Feature,19256-19548,2.452236,-76.810812,2.638574,-76.528598,125,19256,19548,EL TAMBO,PIENDAMÓ,LineString,-76.8108123080999,2.4522358115,-76.5285980339999,2.63857438692
Feature,50350-95001,2.183629,-73.786466,2.567205,-72.63969,125,50350,95001,LA MACARENA,SAN JOSÉ DEL GUAVIARE,LineString,-73.7864661864999,2.18362947001,-72.6396901373999,2.56720535915
Feature,19100-52378,1.837563,-76.966757,1.600624,-76.971322,125,19100,52378,BOLÍVAR,LA CRUZ,LineString,-76.9667571993,1.83756270298,-76.9713224814999,1.60062432568
Feature,19533-18205,1.115677,-76.326721,1.033655,-75.920355,125,19533,18205,PIAMONTE,CURILLO,LineString,-76.3267213884,1.11567690797,-75.9203547686999,1.03365529497
Feature,52356-86320,0.828204,-77.646269,0.67602,-76.88021,125,52356,86320,IPIALES,ORITO,LineString,-77.6462686004999,0.828204252073,-76.8802098559999,0.676020477276
Feature,13688-8001,7.963479,-74.050599,10.979459,-74.816835,124,13688,8001,SANTA ROSA DEL SUR,BARRANQUILLA,LineString,-74.0505988631999,7.96347880175,-74.8168347868,10.9794593386
Feature,13042-8758,8.459144,-73.943278,10.90618,-74.793567,124,13042,8758,ARENAL,SOLEDAD,LineString,-73.9432783647,8.45914383697,-74.7935670006999,10.9061797919
Feature,20175-13001,9.25775,-73.812795,10.398816,-75.501229,124,20175,13001,CHIMICHAGUA,CARTAGENA DE INDIAS,LineString,-73.8127954261999,9.25774990553,-75.5012292161,10.3988164843999
Feature,23580-23670,7.889279,-75.672022,9.14522,-75.508698,124,23580,23670,PUERTO LIBERTADOR,SAN ANDRÉS DE SOTAVENTO,LineString,-75.672022287,7.88927921392,-75.5086979719999,9.14522007956
Feature,5659-23419,8.759491,-76.52889,8.895109,-76.35471,124,5659,23419,SAN JUAN DE URABÁ,LOS CÓRDOBAS,LineString,-76.5288897939999,8.75949060552,-76.3547099919999,8.89510878083999
Feature,5480-23162,7.243963,-76.436705,8.886662,-75.791882,124,5480,23162,MUTATÁ,CERETÉ,LineString,-76.4367046954999,7.24396317282,-75.7918818625,8.8866615532
Feature,23001-23090,8.746423,-75.876635,8.787601,-76.240753,124,23001,23090,MONTERÍA,CANALETE URBANO,LineString,-75.8766346495,8.74642258289999,-76.2407532603999,8.78760091749
Feature,13670-13744,7.477475,-73.924558,7.95522,-73.946366,124,13670,13744,SAN PABLO,SIMITÍ,LineString,-73.9245578327,7.47747543639,-73.9463661064999,7.95522013541
Feature,52835-54001,1.761334,-78.781544,7.905267,-72.505591,124,52835,54001,TUMACO,CÚCUTA,LineString,-78.7815440444999,1.76133367771,-72.5055909658999,7.905267116589999
Feature,54810-54660,8.639718,-72.735919,7.772718,-72.808769,124,54810,54660,TIBÚ,SALAZAR,LineString,-72.7359193716,8.63971770040999,-72.8087686231999,7.77271828457
Feature,68444-68615,7.322844,-73.016082,7.263214,-73.149044,124,68444,68615,MATANZA,RIONEGRO,LineString,-73.0160819320999,7.32284372123,-73.1490442947,7.263213643820001
Feature,20175-68001,9.25775,-73.812795,7.115901,-73.132537,124,20175,68001,CHIMICHAGUA,BUCARAMANGA,LineString,-73.8127954261999,9.25774990553,-73.1325367610999,7.1159014435
Feature,5660-68081,6.042865,-74.994392,7.067976,-73.846686,124,5660,68081,SAN LUIS,BARRANCABERMEJA,LineString,-74.9943922309,6.04286525408,-73.8466857443,7.06797552653
Feature,13473-68547,8.275813,-73.867882,6.995475,-73.054308,124,13473,68547,MORALES,PIEDECUESTA,LineString,-73.8678818761,8.27581253544999,-73.0543082605999,6.99547484166
Feature,68444-68547,7.322844,-73.016082,6.995475,-73.054308,124,68444,68547,MATANZA,PIEDECUESTA,LineString,-73.0160819320999,7.32284372123,-73.0543082605999,6.99547484166
Feature,5736-5890,7.07992,-74.6993,6.595378,-75.013813,124,5736,5890,SEGOVIA,YOLOMBÓ,LineString,-74.6993000374999,7.07992032695,-75.0138125215,6.5953784091
Feature,5361-5237,7.171623,-75.764167,6.485885,-75.394095,124,5361,5237,ITUANGO,DONMATÍAS,LineString,-75.76416656,7.17162301036,-75.3940951645,6.48588534619
Feature,5150-5001,6.725994,-75.2836,6.248941,-75.577056,124,5150,5001,CAROLINA,MEDELLÍN,LineString,-75.2835999381999,6.72599435247,-75.5770556256999,6.24894080931
Feature,68385-68077,6.218719,-73.809221,5.932365,-73.616312,124,68385,68077,LANDÁZURI,BARBOSA,LineString,-73.8092213569999,6.21871858803,-73.616311987,5.93236486254
Feature,73168-66001,3.725761,-75.483582,4.807002,-75.718267,124,73168,66001,CHAPARRAL,PEREIRA,LineString,-75.4835822095,3.72576111018,-75.7182670472,4.80700196952
Feature,25151-11001,4.403665,-73.946574,4.650528,-74.105972,124,25151,11001,CÁQUEZA,"BOGOTÁ, D.C.",LineString,-73.9465739176999,4.40366546926,-74.105971599,4.65052840264
Feature,25580-25754,4.68188,-74.714223,4.576529,-74.215511,124,25580,25754,PULÍ,SOACHA,LineString,-74.7142232833,4.68187970409,-74.2155110973999,4.57652885514
Feature,76403-63401,4.524441,-76.036214,4.452992,-75.786696,124,76403,63401,LA VICTORIA,LA TEBAIDA,LineString,-76.0362142089,4.52444084102,-75.78669575280001,4.45299239983
Feature,41016-73001,3.222345,-75.240041,4.439631,-75.19635,124,41016,73001,AIPE,IBAGUÉ,LineString,-75.2400410757,3.22234467231,-75.1963501464999,4.43963072518
Feature,50245-50606,4.35217,-73.713455,4.261279,-73.563517,124,50245,50606,EL CALVARIO,RESTREPO,LineString,-73.7134550279999,4.35217015758,-73.5635165175,4.26127901528
Feature,50711-41001,3.127717,-73.751279,2.935546,-75.277946,124,50711,41001,VISTAHERMOSA,NEIVA,LineString,-73.7512790116,3.12771711129,-75.27794586940001,2.93554559249
Feature,41020-41615,2.522556,-75.315695,2.777897,-75.254859,124,41020,41615,ALGECIRAS,RIVERA,LineString,-75.3156946518,2.52255590505,-75.2548587702,2.77789683296
Feature,76001-52786,3.417587,-76.522332,1.570128,-77.280728,124,76001,52786,SANTIAGO DE CALI,TAMINANGO,LineString,-76.5223324663,3.417586541,-77.2807279183,1.57012763757
Feature,52678-86001,1.334546,-77.594757,1.151519,-76.650874,124,52678,86001,SAMANIEGO,MOCOA,LineString,-77.5947573067,1.33454629135,-76.6508743094999,1.15151944879
Feature,18205-86571,1.033655,-75.920355,0.963536,-76.408022,124,18205,86571,CURILLO,PUERTO GUZMÁN,LineString,-75.9203547686999,1.03365529497,-76.408021749,0.963535947743
Feature,86571-86320,0.963536,-76.408022,0.67602,-76.88021,124,86571,86320,PUERTO GUZMÁN,ORITO,LineString,-76.408021749,0.963535947743,-76.8802098559999,0.676020477276
Feature,70713-44430,9.736821,-75.525562,11.378362,-72.241551,123,70713,44430,SAN ONOFRE,MAICAO,LineString,-75.5255622913,9.73682100005,-72.2415513962999,11.378361874299902
Feature,5837-47001,8.094097,-76.726432,11.225703,-74.188397,123,5837,47001,TURBO,SANTA MARTA,LineString,-76.7264318309999,8.09409673761,-74.1883970494999,11.2257031418
Feature,47460-8001,9.806165,-74.392067,10.979459,-74.816835,123,47460,8001,GRANADA,BARRANQUILLA,LineString,-74.3920666979999,9.80616453244,-74.8168347868,10.9794593386
Feature,47707-8001,9.322469,-74.567781,10.979459,-74.816835,123,47707,8001,SANTA ANA,BARRANQUILLA,LineString,-74.5677809178999,9.32246928726,-74.8168347868,10.9794593386
Feature,13244-8634,9.718034,-75.121139,10.790768,-74.756849,123,13244,8634,EL CARMEN DE BOLÍVAR,SABANAGRANDE,LineString,-75.1211388326999,9.71803422097,-74.7568486995999,10.7907678503
Feature,5120-23068,7.576322,-75.350108,8.311132,-75.147012,123,5120,23068,CÁCERES,AYAPEL,LineString,-75.3501083098,7.57632158107,-75.1470116379999,8.31113196143999
Feature,81736-54405,6.953878,-71.873949,7.833493,-72.506037,123,81736,54405,SARAVENA,LOS PATIOS,LineString,-71.8739494778999,6.95387794055,-72.5060367469999,7.833492672800001
Feature,5088-5212,6.333786,-75.554448,6.358228,-75.502423,123,5088,5212,BELLO,COPACABANA,LineString,-75.5544475762,6.33378556234,-75.5024226759999,6.35822753095
Feature,23580-5088,7.889279,-75.672022,6.333786,-75.554448,123,23580,5088,PUERTO LIBERTADOR,BELLO,LineString,-75.672022287,7.88927921392,-75.5544475762,6.33378556234
Feature,5576-5088,5.793416,-75.840578,6.333786,-75.554448,123,5576,5088,PUEBLORRICO,BELLO,LineString,-75.840577843,5.79341608496,-75.5544475762,6.33378556234
Feature,68190-15572,6.315266,-73.950919,5.973314,-74.575054,123,68190,15572,CIMITARRA,PUERTO BOYACÁ,LineString,-73.9509191398999,6.31526561795,-74.5750541384999,5.97331379455
Feature,5667-5034,6.29395,-75.02825,5.656885,-75.879251,123,5667,5034,SAN RAFAEL,ANDES,LineString,-75.0282495203999,6.29394973639,-75.8792510189999,5.65688469538
Feature,25885-25148,5.45954,-74.338427,5.348139,-74.490968,123,25885,25148,YACOPÍ,CAPARRAPÍ,LineString,-74.3384266368999,5.45953992925,-74.4909677161,5.34813907316
Feature,76109-85001,3.875474,-77.011536,5.332228,-72.393994,123,76109,85001,BUENAVENTURA,YOPAL,LineString,-77.0115358955,3.87547430591,-72.3939942485999,5.33222810526
Feature,25718-25269,4.962114,-74.432948,4.812242,-74.351015,123,25718,25269,SASAIMA,FACATATIVÁ,LineString,-74.4329479075999,4.96211397448,-74.3510146924,4.81224201428
Feature,66440-66001,4.936665,-75.738527,4.807002,-75.718267,123,66440,66001,MARSELLA,PEREIRA,LineString,-75.7385271492999,4.93666531668,-75.7182670472,4.80700196952
Feature,25841-11001,4.483789,-73.934174,4.650528,-74.105972,123,25841,11001,UBAQUE,"BOGOTÁ, D.C.",LineString,-73.9341737281,4.48378896937,-74.105971599,4.65052840264
Feature,18150-63401,1.334347,-74.84462,4.452992,-75.786696,123,18150,63401,CARTAGENA DEL CHAIRÁ,LA TEBAIDA,LineString,-74.844619613,1.33434675057,-75.78669575280001,4.45299239983
Feature,47189-73001,11.007433,-74.241368,4.439631,-75.19635,123,47189,73001,CIÉNAGA,IBAGUÉ,LineString,-74.2413680715999,11.0074328252,-75.1963501464999,4.43963072518
Feature,85139-50568,4.817399,-72.280767,4.312027,-72.082955,123,85139,50568,MANÍ,PUERTO GAITÁN,LineString,-72.2807667696,4.81739935229,-72.0829548641,4.31202705993
Feature,50400-50287,3.526078,-74.024724,3.462211,-73.619554,123,50400,50287,LEJANÍAS,FUENTE DE ORO,LineString,-74.0247236676,3.52607840313,-73.6195537078999,3.46221107219
Feature,76248-76001,3.68475,-76.311734,3.417587,-76.522332,123,76248,76001,EL CERRITO,SANTIAGO DE CALI,LineString,-76.3117340821,3.68475027494,-76.5223324663,3.417586541
Feature,76233-19001,3.657394,-76.689175,2.447699,-76.624469,123,76233,19001,DAGUA,POPAYÁN,LineString,-76.6891747624,3.65739350091,-76.62446903320001,2.4476985537
Feature,86568-52699,0.504219,-76.497837,1.221645,-77.677294,123,86568,52699,PUERTO ASÍS,GUACHAVÉS,LineString,-76.4978366717,0.504218750718,-77.6772944593,1.22164529236
Feature,52540-86749,1.627892,-77.460433,1.203158,-76.920995,123,52540,86749,POLICARPA,SIBUNDOY,LineString,-77.4604333055,1.62789177867,-76.9209951088,1.20315837253
Feature,13042-47001,8.459144,-73.943278,11.225703,-74.188397,122,13042,47001,ARENAL,SANTA MARTA,LineString,-73.9432783647,8.45914383697,-74.1883970494999,11.2257031418
Feature,70215-8758,9.320684,-75.292023,10.90618,-74.793567,122,70215,8758,COROZAL,SOLEDAD,LineString,-75.2920234071,9.32068414476,-74.7935670006999,10.9061797919
Feature,23417-8758,9.240368,-75.81689,10.90618,-74.793567,122,23417,8758,SANTA CRUZ DE LORICA,SOLEDAD,LineString,-75.8168895443999,9.24036809979,-74.7935670006999,10.9061797919
Feature,13430-8433,9.241367,-74.755668,10.857597,-74.775158,122,13430,8433,MAGANGUÉ,MALAMBO,LineString,-74.7556678557999,9.24136746688,-74.7751583853,10.8575967578
Feature,70508-20001,9.525986,-75.228808,10.461893,-73.258517,122,70508,20001,OVEJAS,VALLEDUPAR,LineString,-75.2288076868999,9.52598596404999,-73.2585170443999,10.4618933985
Feature,11001-20001,4.650528,-74.105972,10.461893,-73.258517,122,11001,20001,"BOGOTÁ, D.C.",VALLEDUPAR,LineString,-74.105971599,4.65052840264,-73.2585170443999,10.4618933985
Feature,13244-13433,9.718034,-75.121139,10.233168,-75.190689,122,13244,13433,EL CARMEN DE BOLÍVAR,MAHATES,LineString,-75.1211388326999,9.71803422097,-75.1906885946,10.2331675046
Feature,47555-20013,9.793403,-74.783645,10.040365,-73.237431,122,47555,20013,PLATO,AGUSTÍN CODAZZI,LineString,-74.7836448308,9.79340260606,-73.2374314486999,10.040364554700002
Feature,70204-70820,9.490997,-75.356088,9.508815,-75.588118,122,70204,70820,RICAURTE (COLOSO),SANTIAGO DE TOLÚ,LineString,-75.3560877468,9.49099729992999,-75.588118339,9.50881495969
Feature,47551-70001,10.461344,-74.615396,9.300455,-75.395996,122,47551,70001,PIVIJAY,SINCELEJO,LineString,-74.6153957047,10.4613440093999,-75.3959960643999,9.30045521524
Feature,20550-20228,8.687891,-73.665913,9.201044,-73.541775,122,20550,20228,PELAYA,CURUMANÍ,LineString,-73.6659129700999,8.68789096539999,-73.5417746536,9.20104392798
Feature,13042-13600,8.459144,-73.943278,8.589185,-73.837674,122,13042,13600,ARENAL,RÍO VIEJO,LineString,-73.9432783647,8.45914383697,-73.8376744607,8.58918472553
Feature,54498-54670,8.246666,-73.355196,8.398315,-73.206691,122,54498,54670,OCAÑA,SAN CALIXTO,LineString,-73.3551957157999,8.24666636475,-73.2066910223,8.39831528626
Feature,13580-20011,8.6655,-73.823151,8.310121,-73.6013,122,13580,20011,REGIDOR,AGUACHICA,LineString,-73.8231513694999,8.66549960191,-73.6013004489999,8.31012096837
Feature,5250-23807,7.592955,-74.80471,8.172247,-76.062317,122,5250,23807,EL BAGRE,TIERRALTA,LineString,-74.804710426,7.59295465235,-76.06231662800002,8.17224654791
Feature,23079-5154,8.223053,-75.482986,7.97776,-75.198514,122,23079,5154,BUENAVISTA,CAUCASIA,LineString,-75.4829861055,8.22305331139999,-75.1985143434999,7.977760369959999
Feature,23001-23682,8.746423,-75.876635,7.786984,-75.534855,122,23001,23682,MONTERÍA,SAN JOSÉ DE URÉ,LineString,-75.8766346495,8.74642258289999,-75.5348549888999,7.78698363946
Feature,5659-5172,8.759491,-76.52889,7.666156,-76.681565,122,5659,5172,SAN JUAN DE URABÁ,CHIGORODÓ,LineString,-76.5288897939999,8.75949060552,-76.6815647245,7.6661564496
