Origin_ID;Origin_NAME;Origin_LAT;Origin_LNG;Destin_ID;Destin_NAME;Destin_LAT;Destin_LNG;Count;;;;;
52051;BERRUECOS;1.503422;-77.13545;52001;SAN JUAN DE PASTO;1.212839;-77.278125;121;;;;;
18001;FLORENCIA;1.617334;-75.60689;86568;PUERTO ASÍS;0.504219;-76.497837;121;;;;;
5051;ARBOLETES;8.850602;-76.426683;44001;RIOHACHA;11.529125;-72.912271;120;;;;;
23580;PUERTO LIBERTADOR;7.889279;-75.672022;8758;SOLEDAD;10.90618;-74.793567;120;;;;;
20013;AGUSTÍN CODAZZI;10.040365;-73.237431;44279;FONSECA;10.886644;-72.850471;120;;;;;
47161;CERRO DE SAN ANTONIO;10.326262;-74.868798;8638;SABANALARGA;10.633833;-74.920625;120;;;;;
47545;PIJIÑO;9.331691;-74.457691;20001;VALLEDUPAR;10.461893;-73.258517;120;;;;;
68001;BUCARAMANGA;7.115901;-73.132537;20001;VALLEDUPAR;10.461893;-73.258517;120;;;;;
5001;MEDELLÍN;6.248941;-75.577056;20001;VALLEDUPAR;10.461893;-73.258517;120;;;;;
13810;PUERTO RICO;8.556467;-74.264788;13052;ARJONA;10.256201;-75.345511;120;;;;;
13657;SAN JUAN NEPOMUCENO;9.951381;-75.083666;13654;SAN JACINTO;9.830658;-75.121745;120;;;;;
47245;EL BANCO;8.998318;-73.979392;13430;MAGANGUÉ;9.241367;-74.755668;120;;;;;
5837;TURBO;8.094097;-76.726432;23660;SAHAGÚN;8.943648;-75.44522;120;;;;;
23466;MONTELÍBANO;7.977922;-75.418484;23162;CERETÉ;8.886662;-75.791882;120;;;;;
13074;BARRANCO DE LOBA;8.946019;-74.106215;20787;TAMALAMEQUE;8.862392;-73.81185;120;;;;;
23068;AYAPEL;8.311132;-75.147012;5495;NECHÍ;8.088078;-74.776799;120;;;;;
23079;BUENAVISTA;8.223053;-75.482986;23466;MONTELÍBANO;7.977922;-75.418484;120;;;;;
95001;SAN JOSÉ DEL GUAVIARE;2.567205;-72.63969;54001;CÚCUTA;7.905267;-72.505591;120;;;;;
13458;MONTECRISTO;8.29332;-74.475802;5250;EL BAGRE;7.592955;-74.80471;120;;;;;
13670;SAN PABLO;7.477475;-73.924558;81001;ARAUCA;7.077995;-70.761888;120;;;;;
13688;SANTA ROSA DEL SUR;7.963479;-74.050599;68307;GIRÓN;7.071761;-73.168255;120;;;;;
81300;FORTUL;6.793989;-71.772007;68307;GIRÓN;7.071761;-73.168255;120;;;;;
68432;MÁLAGA;6.702178;-72.732133;68547;PIEDECUESTA;6.995475;-73.054308;120;;;;;
5038;ANGOSTURA;6.885366;-75.334948;5887;YARUMAL;6.96558;-75.419598;120;;;;;
5361;ITUANGO;7.171623;-75.764167;5031;AMALFI;6.907032;-75.073577;120;;;;;
5604;REMEDIOS;7.028794;-74.690463;5890;YOLOMBÓ;6.595378;-75.013813;120;;;;;
23090;CANALETE URBANO;8.787601;-76.240753;5001;MEDELLÍN;6.248941;-75.577056;120;;;;;
17662;SAMANÁ;5.413074;-74.99238;73443;SAN SEBASTIÁN DE MARIQUITA;5.20017;-74.889335;120;;;;;
5045;APARTADÓ;7.882717;-76.626186;27205;CONDOTO;5.092954;-76.649348;120;;;;;
81591;PUERTO RONDÓN;6.279863;-71.103069;11001;BOGOTÁ, D.C.;4.650528;-74.105972;120;;;;;
68385;LANDÁZURI;6.218719;-73.809221;25754;SOACHA;4.576529;-74.215511;120;;;;;
73236;DOLORES;3.539195;-74.89681;25290;FUSAGASUGÁ;4.337748;-74.366368;120;;;;;
19212;CORINTO;3.174152;-76.261057;76520;PALMIRA;3.532937;-76.298216;120;;;;;
18610;SAN JOSÉ DEL FRAGUA;1.331726;-75.973662;76001;SANTIAGO DE CALI;3.417587;-76.522332;120;;;;;
19780;SUÁREZ;2.954522;-76.695081;19473;MORALES;2.758064;-76.630811;120;;;;;
50590;PUERTO RICO;2.941649;-73.207486;50450;PUERTO CONCORDIA;2.623792;-72.7571;120;;;;;
86571;PUERTO GUZMÁN;0.963536;-76.408022;41319;GUADALUPE;2.024752;-75.757509;120;;;;;
19075;BALBOA;2.041394;-77.216541;52399;LA UNIÓN;1.592477;-77.128386;120;;;;;
86571;PUERTO GUZMÁN;0.963536;-76.408022;18256;EL PAUJÍL;1.570491;-75.326746;120;;;;;
52835;TUMACO;1.761334;-78.781544;86749;SIBUNDOY;1.203158;-76.920995;120;;;;;
23855;VALENCIA;8.257266;-76.149909;8758;SOLEDAD;10.90618;-74.793567;119;;;;;
47980;PRADO - SEVILLA;10.763895;-74.139233;8433;MALAMBO;10.857597;-74.775158;119;;;;;
68081;BARRANCABERMEJA;7.067976;-73.846686;8433;MALAMBO;10.857597;-74.775158;119;;;;;
47001;SANTA MARTA;11.225703;-74.188397;8560;PONEDERA;10.641918;-74.749396;119;;;;;
44098;DISTRACCIÓN;10.89657;-72.886397;20001;VALLEDUPAR;10.461893;-73.258517;119;;;;;
47555;PLATO;9.793403;-74.783645;20621;ROBLES;10.386468;-73.172691;119;;;;;
13468;MOMPÓS;9.241022;-74.425799;70001;SINCELEJO;9.300455;-75.395996;119;;;;;
13655;SAN JACINTO DEL CAUCA;8.24935;-74.722027;70001;SINCELEJO;9.300455;-75.395996;119;;;;;
20011;AGUACHICA;8.310121;-73.6013;20550;PELAYA;8.687891;-73.665913;119;;;;;
13667;SAN MARTÍN DE LOBA;8.936986;-74.037768;13580;REGIDOR;8.6655;-73.823151;119;;;;;
70678;SAN BENITO ABAD;8.929924;-75.031369;70708;SAN MARCOS;8.66209;-75.128878;119;;;;;
23570;PUEBLO NUEVO;8.502656;-75.508178;23466;MONTELÍBANO;7.977922;-75.418484;119;;;;;
5250;EL BAGRE;7.592955;-74.80471;13688;SANTA ROSA DEL SUR;7.963479;-74.050599;119;;;;;
27006;ACANDÍ;8.51095;-77.278618;5147;CAREPA;7.755117;-76.654051;119;;;;;
20013;AGUSTÍN CODAZZI;10.040365;-73.237431;68276;FLORIDABLANCA;7.074187;-73.097661;119;;;;;
63302;GÉNOVA;4.207746;-75.789556;5001;MEDELLÍN;6.248941;-75.577056;119;;;;;
41001;NEIVA;2.935546;-75.277946;5001;MEDELLÍN;6.248941;-75.577056;119;;;;;
5847;URRAO;6.314001;-76.13224;5615;RIONEGRO;6.14622;-75.376256;119;;;;;
95001;SAN JOSÉ DEL GUAVIARE;2.567205;-72.63969;15176;CHIQUINQUIRÁ;5.614851;-73.818711;119;;;;;
25885;YACOPÍ;5.45954;-74.338427;25513;PACHO;5.136016;-74.155229;119;;;;;
17653;SALAMINA;5.402601;-75.487171;66682;SANTA ROSA DE CABAL;4.876509;-75.624074;119;;;;;
17662;SAMANÁ;5.413074;-74.99238;25269;FACATATIVÁ;4.812242;-74.351015;119;;;;;
76054;ARGELIA;4.726973;-76.11985;66001;PEREIRA;4.807002;-75.718267;119;;;;;
76823;TORO;4.607854;-76.077391;66001;PEREIRA;4.807002;-75.718267;119;;;;;
25053;ARBELÁEZ;4.272629;-74.414727;25754;SOACHA;4.576529;-74.215511;119;;;;;
41078;BARAYA;3.153274;-75.054291;25754;SOACHA;4.576529;-74.215511;119;;;;;
73555;PLANADAS;3.197021;-75.643784;63470;MONTENEGRO;4.56297;-75.750809;119;;;;;
76233;DAGUA;3.657394;-76.689175;76364;JAMUNDÍ;3.262997;-76.540231;119;;;;;
41206;COLOMBIA;3.376525;-74.802895;41298;GARZÓN;2.195653;-75.626738;119;;;;;
18860;VALPARAÍSO;1.197615;-75.705366;18479;MORELIA;1.487622;-75.724541;119;;;;;
18785;SOLITA;0.872398;-75.620131;18094;BELÉN DE LOS ANDAQUÍES;1.420263;-75.871503;119;;;;;
52540;POLICARPA;1.627892;-77.460433;52240;CHACHAGÜÍ;1.357333;-77.281009;119;;;;;
86755;SAN FRANCISCO;1.17674;-76.875892;86749;SIBUNDOY;1.203158;-76.920995;119;;;;;
47268;EL RETÉN;10.611137;-74.268751;44001;RIOHACHA;11.529125;-72.912271;118;;;;;
20383;LA GLORIA;8.618015;-73.801111;47001;SANTA MARTA;11.225703;-74.188397;118;;;;;
5652;SAN FRANCISCO;5.964172;-75.101853;8638;SABANALARGA;10.633833;-74.920625;118;;;;;
47707;SANTA ANA;9.322469;-74.567781;13001;CARTAGENA DE INDIAS;10.398816;-75.501229;118;;;;;
76001;SANTIAGO DE CALI;3.417587;-76.522332;13001;CARTAGENA DE INDIAS;10.398816;-75.501229;118;;;;;
20013;AGUSTÍN CODAZZI;10.040365;-73.237431;20443;MANAURE BALCÓN DEL CESAR;10.390748;-73.028834;118;;;;;
13212;CÓRDOBA;9.586623;-74.827507;13836;TURBACO;10.33579;-75.415547;118;;;;;
70717;SAN PEDRO;9.396084;-75.063756;70418;LOS PALMITOS;9.380177;-75.268133;118;;;;;
5490;NECOCLÍ;8.426025;-76.787621;23586;PURÍSIMA DE LA CONCEPCIÓN;9.238103;-75.722621;118;;;;;
20045;BECERRIL;9.705162;-73.279159;20228;CURUMANÍ;9.201044;-73.541775;118;;;;;
5154;CAUCASIA;7.97776;-75.198514;5837;TURBO;8.094097;-76.726432;118;;;;;
20011;AGUACHICA;8.310121;-73.6013;20770;SAN MARTÍN;8.004398;-73.512983;118;;;;;
54800;TEORAMA;8.437234;-73.286985;68001;BUCARAMANGA;7.115901;-73.132537;118;;;;;
20011;AGUACHICA;8.310121;-73.6013;81001;ARAUCA;7.077995;-70.761888;118;;;;;
70823;TOLÚ VIEJO;9.453703;-75.439516;5001;MEDELLÍN;6.248941;-75.577056;118;;;;;
27800;UNGUÍA;8.043633;-77.093229;27001;SAN FRANCISCO DE QUIBDO;5.692349;-76.651125;118;;;;;
25148;CAPARRAPÍ;5.348139;-74.490968;25572;PUERTO SALGAR;5.464979;-74.652718;118;;;;;
76109;BUENAVENTURA;3.875474;-77.011536;66088;BELÉN DE UMBRÍA;5.200819;-75.868496;118;;;;;
76122;CAICEDONIA;4.340622;-75.836534;66001;PEREIRA;4.807002;-75.718267;118;;;;;
85400;TÁMARA;5.830052;-72.162931;11001;BOGOTÁ, D.C.;4.650528;-74.105972;118;;;;;
41026;ALTAMIRA;2.063409;-75.788656;11001;BOGOTÁ, D.C.;4.650528;-74.105972;118;;;;;
23807;TIERRALTA;8.172247;-76.062317;25754;SOACHA;4.576529;-74.215511;118;;;;;
27001;SAN FRANCISCO DE QUIBDO;5.692349;-76.651125;63001;ARMENIA;4.538105;-75.680004;118;;;;;
95001;SAN JOSÉ DEL GUAVIARE;2.567205;-72.63969;63001;ARMENIA;4.538105;-75.680004;118;;;;;
95001;SAN JOSÉ DEL GUAVIARE;2.567205;-72.63969;25290;FUSAGASUGÁ;4.337748;-74.366368;118;;;;;
73555;PLANADAS;3.197021;-75.643784;63302;GÉNOVA;4.207746;-75.789556;118;;;;;
73675;SAN ANTONIO;3.914292;-75.479651;50001;VILLAVICENCIO;4.122958;-73.626878;118;;;;;
41132;CAMPOALEGRE;2.68418;-75.326035;50001;VILLAVICENCIO;4.122958;-73.626878;118;;;;;
76001;SANTIAGO DE CALI;3.417587;-76.522332;76233;DAGUA;3.657394;-76.689175;118;;;;;
50325;MAPIRIPÁN;2.892;-72.133249;50577;PUERTO LLERAS;3.269408;-73.373179;118;;;;;
52835;TUMACO;1.761334;-78.781544;52250;EL CHARCO;2.476974;-78.110298;118;;;;;
52215;CÓRDOBA;0.853666;-77.518069;52001;SAN JUAN DE PASTO;1.212839;-77.278125;118;;;;;
86885;VILLAGARZÓN;1.030863;-76.614658;86755;SAN FRANCISCO;1.17674;-76.875892;118;;;;;
18610;SAN JOSÉ DEL FRAGUA;1.331726;-75.973662;86885;VILLAGARZÓN;1.030863;-76.614658;118;;;;;
44090;DIBULLA;11.271254;-73.307237;47980;PRADO - SEVILLA;10.763895;-74.139233;117;;;;;
52835;TUMACO;1.761334;-78.781544;13001;CARTAGENA DE INDIAS;10.398816;-75.501229;117;;;;;
23001;MONTERÍA;8.746423;-75.876635;13052;ARJONA;10.256201;-75.345511;117;;;;;
13442;MARÍA LA BAJA;9.985133;-75.303201;13433;MAHATES;10.233168;-75.190689;117;;;;;
20001;VALLEDUPAR;10.461893;-73.258517;20032;ASTREA;9.496386;-73.97472;117;;;;;
23686;SAN PELAYO;8.956667;-75.835268;70001;SINCELEJO;9.300455;-75.395996;117;;;;;
23068;AYAPEL;8.311132;-75.147012;70678;SAN BENITO ABAD;8.929924;-75.031369;117;;;;;
23807;TIERRALTA;8.172247;-76.062317;23068;AYAPEL;8.311132;-75.147012;117;;;;;
54001;CÚCUTA;7.905267;-72.505591;54003;ÁBREGO;8.081204;-73.221417;117;;;;;
5854;VALDIVIA;7.163138;-75.439712;5154;CAUCASIA;7.97776;-75.198514;117;;;;;
47245;EL BANCO;8.998318;-73.979392;54001;CÚCUTA;7.905267;-72.505591;117;;;;;
20787;TAMALAMEQUE;8.862392;-73.81185;68081;BARRANCABERMEJA;7.067976;-73.846686;117;;;;;
81736;SARAVENA;6.953878;-71.873949;81300;FORTUL;6.793989;-71.772007;117;;;;;
5172;CHIGORODÓ;7.666156;-76.681565;5284;FRONTINO;6.775585;-76.131223;117;;;;;
5736;SEGOVIA;7.07992;-74.6993;5579;PUERTO BERRÍO;6.490067;-74.404636;117;;;;;
68250;EL PEÑÓN;6.056902;-73.814185;68385;LANDÁZURI;6.218719;-73.809221;117;;;;;
27135;MANAGRÚ;5.335387;-76.72722;27810;ÁNIMAS;5.281324;-76.629349;117;;;;;
27430;PUERTO MELUK;5.050932;-77.052376;27205;CONDOTO;5.092954;-76.649348;117;;;;;
13873;VILLANUEVA;10.444192;-75.275808;11001;BOGOTÁ, D.C.;4.650528;-74.105972;117;;;;;
5360;ITAGÜÍ;6.169702;-75.613401;11001;BOGOTÁ, D.C.;4.650528;-74.105972;117;;;;;
18205;CURILLO;1.033655;-75.920355;50001;VILLAVICENCIO;4.122958;-73.626878;117;;;;;
66456;MISTRATÓ;5.297098;-75.882052;76001;SANTIAGO DE CALI;3.417587;-76.522332;117;;;;;
52540;POLICARPA;1.627892;-77.460433;52399;LA UNIÓN;1.592477;-77.128386;117;;;;;
5250;EL BAGRE;7.592955;-74.80471;47001;SANTA MARTA;11.225703;-74.188397;116;;;;;
44078;BARRANCAS;10.954561;-72.796173;20060;BOSCONIA;9.974372;-73.888042;116;;;;;
13212;CÓRDOBA;9.586623;-74.827507;20060;BOSCONIA;9.974372;-73.888042;116;;;;;
5045;APARTADÓ;7.882717;-76.626186;23675;SAN BERNARDO DEL VIENTO;9.353878;-75.954044;116;;;;;
27615;RIOSUCIO;7.433383;-77.11111;23419;LOS CÓRDOBAS;8.895109;-76.35471;116;;;;;
5045;APARTADÓ;7.882717;-76.626186;23466;MONTELÍBANO;7.977922;-75.418484;116;;;;;
23855;VALENCIA;8.257266;-76.149909;5154;CAUCASIA;7.97776;-75.198514;116;;;;;
13030;ALTOS DEL ROSARIO;8.792466;-74.165235;54001;CÚCUTA;7.905267;-72.505591;116;;;;;
68575;PUERTO WILCHES;7.349374;-73.898129;68406;LEBRIJA;7.113207;-73.219931;116;;;;;
81736;SARAVENA;6.953878;-71.873949;68406;LEBRIJA;7.113207;-73.219931;116;;;;;
68318;GUACA;6.876872;-72.856084;68547;PIEDECUESTA;6.995475;-73.054308;116;;;;;
5837;TURBO;8.094097;-76.726432;5284;FRONTINO;6.775585;-76.131223;116;;;;;
23570;PUEBLO NUEVO;8.502656;-75.508178;5001;MEDELLÍN;6.248941;-75.577056;116;;;;;
5674;SAN VICENTE;6.28154;-75.33206;5360;ITAGÜÍ;6.169702;-75.613401;116;;;;;
5652;SAN FRANCISCO;5.964172;-75.101853;5360;ITAGÜÍ;6.169702;-75.613401;116;;;;;
20011;AGUACHICA;8.310121;-73.6013;85001;YOPAL;5.332228;-72.393994;116;;;;;
5172;CHIGORODÓ;7.666156;-76.681565;66001;PEREIRA;4.807002;-75.718267;116;;;;;
11001;BOGOTÁ, D.C.;4.650528;-74.105972;66001;PEREIRA;4.807002;-75.718267;116;;;;;
68211;CONTRATACIÓN;6.290461;-73.47439;11001;BOGOTÁ, D.C.;4.650528;-74.105972;116;;;;;
41396;LA PLATA;2.389328;-75.891112;25754;SOACHA;4.576529;-74.215511;116;;;;;
76318;GUACARÍ;3.761995;-76.333506;76111;GUADALAJARA DE BUGA;3.901401;-76.298934;116;;;;;
19760;PAISPAMBA;2.253217;-76.614171;76001;SANTIAGO DE CALI;3.417587;-76.522332;116;;;;;
18460;MILÁN;1.290644;-75.50753;19001;POPAYÁN;2.447699;-76.624469;116;;;;;
18860;VALPARAÍSO;1.197615;-75.705366;41319;GUADALUPE;2.024752;-75.757509;116;;;;;
18610;SAN JOSÉ DEL FRAGUA;1.331726;-75.973662;41668;SAN AGUSTÍN;1.881472;-76.270814;116;;;;;
52540;POLICARPA;1.627892;-77.460433;41551;PITALITO;1.853056;-76.049263;116;;;;;
18094;BELÉN DE LOS ANDAQUÍES;1.420263;-75.871503;41006;ACEVEDO;1.80553;-75.888435;116;;;;;
19001;POPAYÁN;2.447699;-76.624469;86001;MOCOA;1.151519;-76.650874;116;;;;;
52612;RICAURTE;1.211228;-77.993992;52356;IPIALES;0.828204;-77.646269;116;;;;;
52227;CUMBAL;0.906451;-77.791242;52356;IPIALES;0.828204;-77.646269;116;;;;;
81001;ARAUCA;7.077995;-70.761888;47001;SANTA MARTA;11.225703;-74.188397;115;;;;;
20013;AGUSTÍN CODAZZI;10.040365;-73.237431;44874;VILLANUEVA;10.609113;-72.978728;115;;;;;
23189;CIÉNAGA DE ORO;8.878177;-75.622109;13001;CARTAGENA DE INDIAS;10.398816;-75.501229;115;;;;;
70230;CHALÁN;9.545853;-75.312796;13836;TURBACO;10.33579;-75.415547;115;;;;;
13212;CÓRDOBA;9.586623;-74.827507;47058;EL DIFICIL;9.847372;-74.236216;115;;;;;
70204;RICAURTE (COLOSO);9.490997;-75.356088;70713;SAN ONOFRE;9.736821;-75.525562;115;;;;;
23855;VALENCIA;8.257266;-76.149909;23417;SANTA CRUZ DE LORICA;9.240368;-75.81689;115;;;;;
20001;VALLEDUPAR;10.461893;-73.258517;20517;PAILITAS;8.956043;-73.625399;115;;;;;
5665;SAN PEDRO DE URABÁ;8.278064;-76.382562;23678;SAN CARLOS;8.799219;-75.699029;115;;;;;
13670;SAN PABLO;7.477475;-73.924558;23001;MONTERÍA;8.746423;-75.876635;115;;;;;
70429;MAJAGUAL;8.541837;-74.628344;70708;SAN MARCOS;8.66209;-75.128878;115;;;;;
5895;ZARAGOZA;7.48815;-74.867962;5837;TURBO;8.094097;-76.726432;115;;;;;
54250;EL TARRA;8.577231;-73.094671;54405;LOS PATIOS;7.833493;-72.506037;115;;;;;
5873;VIGÍA DEL FUERTE;6.588794;-76.896348;5172;CHIGORODÓ;7.666156;-76.681565;115;;;;;
5604;REMEDIOS;7.028794;-74.690463;68001;BUCARAMANGA;7.115901;-73.132537;115;;;;;
5858;VEGACHÍ;6.771813;-74.797534;5736;SEGOVIA;7.07992;-74.6993;115;;;;;
13042;ARENAL;8.459144;-73.943278;68276;FLORIDABLANCA;7.074187;-73.097661;115;;;;;
13160;CANTAGALLO;7.375411;-73.9169;68307;GIRÓN;7.071761;-73.168255;115;;;;;
5400;LA UNIÓN;5.974352;-75.360575;5088;BELLO;6.333786;-75.554448;115;;;;;
17513;PÁCORA;5.528687;-75.460009;5001;MEDELLÍN;6.248941;-75.577056;115;;;;;
66088;BELÉN DE UMBRÍA;5.200819;-75.868496;5001;MEDELLÍN;6.248941;-75.577056;115;;;;;
5002;ABEJORRAL;5.78954;-75.42892;5148;EL CARMEN DE VIBORAL;6.084972;-75.335269;115;;;;;
25592;QUEBRADANEGRA;5.118234;-74.479916;25269;FACATATIVÁ;4.812242;-74.351015;115;;;;;
5034;ANDES;5.656885;-75.879251;66001;PEREIRA;4.807002;-75.718267;115;;;;;
19001;POPAYÁN;2.447699;-76.624469;66001;PEREIRA;4.807002;-75.718267;115;;;;;
95015;CALAMAR;1.958586;-72.65496;25754;SOACHA;4.576529;-74.215511;115;;;;;
50001;VILLAVICENCIO;4.122958;-73.626878;63001;ARMENIA;4.538105;-75.680004;115;;;;;
73067;ATACO;3.591165;-75.382454;25290;FUSAGASUGÁ;4.337748;-74.366368;115;;;;;
76113;BUGALAGRANDE;4.208153;-76.157715;76616;RIOFRÍO;4.156939;-76.2886;115;;;;;
18001;FLORENCIA;1.617334;-75.60689;76834;TULUÁ;4.085358;-76.197176;115;;;;;
19532;EL BORDO;2.113081;-76.985682;41298;GARZÓN;2.195653;-75.626738;115;;;;;
18256;EL PAUJÍL;1.570491;-75.326746;18410;LA MONTAÑITA;1.48833;-75.436147;115;;;;;
86865;LA HORMIGA;0.423385;-76.904734;52260;EL TAMBO;1.407984;-77.390751;115;;;;;
13001;CARTAGENA DE INDIAS;10.398816;-75.501229;44430;MAICAO;11.378362;-72.241551;114;;;;;
13894;ZAMBRANO;9.748568;-74.81496;44430;MAICAO;11.378362;-72.241551;114;;;;;
20032;ASTREA;9.496386;-73.97472;44378;HATONUEVO;11.067282;-72.762502;114;;;;;
5480;MUTATÁ;7.243963;-76.436705;8001;BARRANQUILLA;10.979459;-74.816835;114;;;;;
5495;NECHÍ;8.088078;-74.776799;8758;SOLEDAD;10.90618;-74.793567;114;;;;;
47551;PIVIJAY;10.461344;-74.615396;8634;SABANAGRANDE;10.790768;-74.756849;114;;;;;
20013;AGUSTÍN CODAZZI;10.040365;-73.237431;44110;EL MOLINO;10.651063;-72.921658;114;;;;;
20517;PAILITAS;8.956043;-73.625399;13001;CARTAGENA DE INDIAS;10.398816;-75.501229;114;;;;;
44430;MAICAO;11.378362;-72.241551;20013;AGUSTÍN CODAZZI;10.040365;-73.237431;114;;;;;
5051;ARBOLETES;8.850602;-76.426683;70713;SAN ONOFRE;9.736821;-75.525562;114;;;;;
23807;TIERRALTA;8.172247;-76.062317;23675;SAN BERNARDO DEL VIENTO;9.353878;-75.954044;114;;;;;
27615;RIOSUCIO;7.433383;-77.11111;70001;SINCELEJO;9.300455;-75.395996;114;;;;;
13030;ALTOS DEL ROSARIO;8.792466;-74.165235;13667;SAN MARTÍN DE LOBA;8.936986;-74.037768;114;;;;;
23001;MONTERÍA;8.746423;-75.876635;5490;NECOCLÍ;8.426025;-76.787621;114;;;;;
54680;SANTIAGO;7.86539;-72.716458;54001;CÚCUTA;7.905267;-72.505591;114;;;;;
5240;EBÉJICO;6.32726;-75.766878;5250;EL BAGRE;7.592955;-74.80471;114;;;;;
23580;PUERTO LIBERTADOR;7.889279;-75.672022;5120;CÁCERES;7.576322;-75.350108;114;;;;;
44001;RIOHACHA;11.529125;-72.912271;68001;BUCARAMANGA;7.115901;-73.132537;114;;;;;
5045;APARTADÓ;7.882717;-76.626186;5138;CAÑASGORDAS;6.749876;-76.024566;114;;;;;
5480;MUTATÁ;7.243963;-76.436705;5138;CAÑASGORDAS;6.749876;-76.024566;114;;;;;
5113;BURITICÁ;6.71953;-75.907131;5088;BELLO;6.333786;-75.554448;114;;;;;
5697;EL SANTUARIO;6.137116;-75.265408;5440;MARINILLA;6.173548;-75.338078;114;;;;;
5031;AMALFI;6.907032;-75.073577;5360;ITAGÜÍ;6.169702;-75.613401;114;;;;;
5483;NARIÑO;5.610996;-75.174921;5607;RETIRO;6.063243;-75.502011;114;;;;;
73675;SAN ANTONIO;3.914292;-75.479651;73411;LÍBANO;4.92332;-75.06299;114;;;;;
17877;VITERBO;5.062864;-75.870759;66001;PEREIRA;4.807002;-75.718267;114;;;;;
66170;DOSQUEBRADAS;4.826246;-75.680286;66001;PEREIRA;4.807002;-75.718267;114;;;;;
63302;GÉNOVA;4.207746;-75.789556;66001;PEREIRA;4.807002;-75.718267;114;;;;;
68255;EL PLAYÓN;7.470683;-73.203124;11001;BOGOTÁ, D.C.;4.650528;-74.105972;114;;;;;
68673;SAN BENITO;6.126607;-73.509474;11001;BOGOTÁ, D.C.;4.650528;-74.105972;114;;;;;
5148;EL CARMEN DE VIBORAL;6.084972;-75.335269;11001;BOGOTÁ, D.C.;4.650528;-74.105972;114;;;;;
15469;MONIQUIRÁ;5.876972;-73.573694;11001;BOGOTÁ, D.C.;4.650528;-74.105972;114;;;;;
76403;LA VICTORIA;4.524441;-76.036214;11001;BOGOTÁ, D.C.;4.650528;-74.105972;114;;;;;
73030;AMBALEMA;4.785386;-74.761799;73001;IBAGUÉ;4.439631;-75.19635;114;;;;;
52678;SAMANIEGO;1.334546;-77.594757;76109;BUENAVENTURA;3.875474;-77.011536;114;;;;;
52835;TUMACO;1.761334;-78.781544;52520;SALAHONDA;2.039887;-78.658223;114;;;;;
86865;LA HORMIGA;0.423385;-76.904734;52352;ILES;0.968496;-77.521395;114;;;;;
13458;MONTECRISTO;8.29332;-74.475802;47001;SANTA MARTA;11.225703;-74.188397;113;;;;;
5495;NECHÍ;8.088078;-74.776799;8001;BARRANQUILLA;10.979459;-74.816835;113;;;;;
44090;DIBULLA;11.271254;-73.307237;8758;SOLEDAD;10.90618;-74.793567;113;;;;;
47675;SALAMINA;10.49004;-74.793144;8520;PALMAR DE VARELA;10.740602;-74.753746;113;;;;;
8001;BARRANQUILLA;10.979459;-74.816835;13001;CARTAGENA DE INDIAS;10.398816;-75.501229;113;;;;;
23807;TIERRALTA;8.172247;-76.062317;13836;TURBACO;10.33579;-75.415547;113;;;;;
13140;CALAMAR;10.251025;-74.91381;13657;SAN JUAN NEPOMUCENO;9.951381;-75.083666;113;;;;;
70742;SINCÉ;9.244482;-75.146672;70215;COROZAL;9.320684;-75.292023;113;;;;;
23807;TIERRALTA;8.172247;-76.062317;23182;CHINÚ;9.10607;-75.400638;113;;;;;
20550;PELAYA;8.687891;-73.665913;20787;TAMALAMEQUE;8.862392;-73.81185;113;;;;;
27615;RIOSUCIO;7.433383;-77.11111;23466;MONTELÍBANO;7.977922;-75.418484;113;;;;;
5842;URAMITA;6.898877;-76.174689;5045;APARTADÓ;7.882717;-76.626186;113;;;;;
23001;MONTERÍA;8.746423;-75.876635;5147;CAREPA;7.755117;-76.654051;113;;;;;
27001;SAN FRANCISCO DE QUIBDO;5.692349;-76.651125;5172;CHIGORODÓ;7.666156;-76.681565;113;;;;;
23807;TIERRALTA;8.172247;-76.062317;5120;CÁCERES;7.576322;-75.350108;113;;;;;
13670;SAN PABLO;7.477475;-73.924558;68655;SABANA DE TORRES;7.39278;-73.4979;113;;;;;
20550;PELAYA;8.687891;-73.665913;68276;FLORIDABLANCA;7.074187;-73.097661;113;;;;;
5001;MEDELLÍN;6.248941;-75.577056;5890;YOLOMBÓ;6.595378;-75.013813;113;;;;;
20011;AGUACHICA;8.310121;-73.6013;5001;MEDELLÍN;6.248941;-75.577056;113;;;;;
86320;ORITO;0.67602;-76.88021;5001;MEDELLÍN;6.248941;-75.577056;113;;;;;
17662;SAMANÁ;5.413074;-74.99238;5756;SONSÓN;5.712788;-75.310302;113;;;;;
19110;BUENOS AIRES;3.016024;-76.642546;25843;VILLA DE SAN DIEGO DE UBATÉ;5.307474;-73.814453;113;;;;;
15514;PÁEZ;5.10066;-73.052001;15455;MIRAFLORES;5.195946;-73.144863;113;;;;;
27745;SIPÍ;4.653078;-76.644239;27450;ANDAGOYA;5.096609;-76.69553;113;;;;;
5483;NARIÑO;5.610996;-75.174921;17174;CHINCHINÁ;4.985518;-75.606385;113;;;;;
18785;SOLITA;0.872398;-75.620131;66001;PEREIRA;4.807002;-75.718267;113;;;;;
54670;SAN CALIXTO;8.398315;-73.206691;11001;BOGOTÁ, D.C.;4.650528;-74.105972;113;;;;;
68324;GUAVATÁ;5.955061;-73.70064;11001;BOGOTÁ, D.C.;4.650528;-74.105972;113;;;;;
